AircraftID,FirstCreated,LastModified,ModeS,ModeSCountry,Country,Registration,CurrentRegDate,PreviousID,FirstRegDate,Status,DeRegDate,Manufacturer,ICAOTypeCode,Type,SerialNo,PopularName,GenericName,AircraftClass,Engines,OwnershipStatus,RegisteredOwners,MTOW,TotalHours,YearBuilt,CofACategory,CofAExpiry,UserNotes,Interested,UserTag,InfoURL,PictureURL1,PictureURL2,PictureURL3,UserBool1,UserBool2,UserBool3,UserBool4,UserBool5,UserString1,UserString2,UserString3,UserString4,UserString5,UserInt1,UserInt2,UserInt3,UserInt4,UserInt5,OperatorFlagCode
863844,"2023-12-12 17:52:36","2023-12-12 17:52:36",A29DFB,"United States","United States",N268PA,,,,,,Pilatus,PC12,"Pilatus PC-XII 45",268,,,,,,"Priority Air Charter",,,1999,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PC12
863784,"2023-12-12 17:16:28","2023-12-12 17:16:28",403C9D,"United Kingdom","United Kingdom",G-SKYN,,,,,,Aerospatiale,AS55,"Aerospatiale Twin Squirrel AS.355 F1",5185,,,,,,"RCR Aviation Ltd",,,1982,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-AS55
863783,"2023-12-12 17:15:32","2023-12-12 17:15:32",A1B68B,"United States","United States",N2095T,,,,,,"Textron Aviation",B350,"Textron Aviation King Air B350i",FL-1196,,,,,,"Textron Aviation Inc",,,2019,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-B350
863770,"2023-12-12 17:08:05","2023-12-12 17:08:05",AD2702,"United States","United States",N94687,,,,,,ERCO,ERCO,"Ercoupe 415-CD",4798,,,,,,Private,,,1947,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-ERCO
863763,"2023-12-12 17:03:44","2023-12-12 17:03:44",A58EC5,"United States","United States",N4572K,,,,,,Ryan,NAVI,"Ryan Navion",NAV-4-1572,,,,,,Private,,,1948,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-NAVI
863756,"2023-12-12 16:58:15","2023-12-12 16:58:15",A07FBD,"United States","United States",05-0446,,,,,,Pilatus,PC12,"Pilatus PC-XII U-28A",446,,,,,,"United States Air Force",,,2002,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,
863687,"2023-12-12 16:09:46","2023-12-12 16:09:46",AE2921,"United States","United States",08-0353,,,,,,"Raytheon Aircraft Company",B350,"Raytheon Aircraft Company MC-12W Liberty",FL-353,,,,,,"United States Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,
863671,"2023-12-12 16:03:07","2023-12-12 16:03:07",A05F7D,"United States","United States",N123GR,,,,,,Cameron,BALL,"Cameron V-31 Hot Air Balloon",5035,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BALL
816182,"2023-11-20 10:34:22","2023-12-12 15:32:00",3CC005,Germany,Germany,D-CAAF,,,,,,Embraer,E55P,"Embraer EMB 505 Phenom 300",50500370,,,,,,"Arcus-Air Logistic",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,AZE
937,"2020-06-22 05:17:10","2023-12-12 15:04:19",3C6566,Germany,Germany,D-AIKF,,,,,,Airbus,A333,"Airbus A330 343X",642,,,,,,Lufthansa,,,2004,,,,0,reset,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,DLH-A333OLD
863375,"2023-12-12 13:04:36","2023-12-12 14:59:13",3EAA94,Germany,Germany,????,,,,,,Eurofighter,EUFI,"Eurofighter Typhoon EF2000",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EUFI
863533,"2023-12-12 14:44:03","2023-12-12 14:44:03",C079C6,Canada,Canada,C-GUCZ,,,,,,"Avions de Transport Regional",AT45,"Avions de Transport Regional ATR 42 500",606,,,,,,"Operator Unknown",,,2000,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-AT45
863529,"2023-12-12 14:43:38","2023-12-12 14:43:38",0101CF,Egypt,Egypt,SU-BSA,,,,,,Boeing,B738,"Boeing 737NG 86Q/W",30294,,,,,,"AMC Airlines",,,2004,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,AMV
863381,"2023-12-12 13:08:34","2023-12-12 14:37:59",3F9E9A,Germany,Germany,????,,,,,,Sikorsky,H53,"Sikorsky CH-53G",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-H53
863317,"2023-12-12 12:24:22","2023-12-12 14:36:23",3F8E30,Germany,Germany,????,,,,,,Westland,LYNX,"Westland Sea Lynx Mk.88A",,,,,,,"German Navy",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GNY-LYNX
863302,"2023-12-12 12:15:22","2023-12-12 14:35:08",3F48C4,Germany,Germany,89+??,,,,,,Westland,S61,"Westland Sea King Mk.41",,,,,,,"German Navy",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GNY-S61
863100,"2023-12-12 10:16:35","2023-12-12 14:33:53",3F5D09,Germany,Germany,74+??,,,,,,Eurocopter,TIGR,"Eurocopter EC.665 Tiger",,,,,,,"German Army",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAM-TIGR
767412,"2023-10-31 01:09:34","2023-12-12 14:32:50",3E9744,Germany,Germany,????,,,,,,Eurofighter,EUFI,"Eurofighter Typhoon EF2000",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EUFI
862916,"2023-12-12 08:17:14","2023-12-12 14:32:31",3E9B23,Germany,Germany,????,,,,,,Panavia,TOR,"Panavia Tornado",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-TOR
862181,"2023-12-11 22:43:51","2023-12-12 14:32:04",AE5327,"United States","United States",????,,,,,,"Lockheed Martin",F35,"Lockheed Martin F-35 Lightning II",,,,,,,"United States Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,RCH-F35
862130,"2023-12-11 22:09:39","2023-12-12 14:30:14",AE4D78,"United States","United States",????,,,,,,Bell,SUCO,"Bell AH-1Z Viper",,,,,,,"United States Marine Corps",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,USMC-SUCO
861924,"2023-12-11 20:05:25","2023-12-12 14:29:19",AE7800,"United States","United States",21-14520,,,,,,Sikorsky,H60,"Sikorsky HH-60W Jolly Green II",,,,,,,"United States Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,RCH-H60W
861893,"2023-12-11 19:44:38","2023-12-12 14:28:44",AE61D6,"United States","United States",761564,,,,,,Northrop,F5,"Northrop F-5N Tiger II",,,,,,,"United States Navy",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,CNV-F5
861463,"2023-12-11 13:57:59","2023-12-12 14:27:32",3FA2D6,Germany,Germany,????,,,,,,Sikorsky,H53,"Sikorsky CH-53G",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-H53
861461,"2023-12-11 13:56:10","2023-12-12 14:26:56",3F5315,Germany,Germany,????,,,,,,Panavia,TOR,"Panavia Tornado",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-TOR
855985,"2023-12-08 14:51:43","2023-12-12 14:26:15",E40190,Brazil,Brazil,PR-ERQ,,,,,,Embraer,E290,"Embraer E190-E2",,,,,,,"Embraer Test Flight",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,EMB-E290
861700,"2023-12-11 17:12:43","2023-12-12 14:23:26",3EB10E,Germany,Germany,76+??,,,,,,"Airbus Helicopters",EC45,"Airbus Helicopters H-145M",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EC45
861554,"2023-12-11 15:09:29","2023-12-12 14:21:55",AE0867,"United States","United States",159355,,,,,,Sikorsky,S61,"Sikorsky VH-3D Sea King",,,,,,,"United States Marine Corp",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,USMC-S61PRESFLT
836723,"2023-11-29 17:27:57","2023-12-12 14:19:13",E40195,Brazil,Brazil,????,,,,,,Embraer,E295,"EMBRAER E195-E2",,,,,,,"Embraer Test Flight",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,EMB-E295
861411,"2023-12-11 13:11:13","2023-12-12 14:09:42",3F682A,Germany,Germany,30+67,,,,,,Eurofighter,EUFI,"Eurofighter Typhoon EF2000",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EUFI
861401,"2023-12-11 13:05:08","2023-12-12 14:09:15",3E9B42,Germany,Germany,????,,,,,,Eurofighter,EUFI,"Eurofighter Typhoon EF2000",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EUFI
861305,"2023-12-11 11:54:23","2023-12-12 14:08:52",3E8DD5,Germany,Germany,76+??,,,,,,"Airbus Helicopters",EC45,"Airbus Helicopters H-145M",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EC45
861359,"2023-12-11 12:35:27","2023-12-12 14:08:30",3F5E08,Germany,Germany,76+??,,,,,,"Airbus Helicopters",EC45,"Airbus Helicopters H-145M",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EC45
861346,"2023-12-11 12:24:25","2023-12-12 14:08:10",3EBE65,Germany,Germany,30+64,,,,,,Eurofighter,EUFI,"Eurofighter Typhoon EF2000",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EUFI
861334,"2023-12-11 12:10:58","2023-12-12 14:07:49",3E99E2,Germany,Germany,83+??,,,,,,Westland,LYNX,"Westland Sea Lynx Mk.88A",,,,,,,"German Navy",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GNY-LYNX
861108,"2023-12-11 09:11:53","2023-12-12 14:06:46",3F9EBD,Germany,Germany,83+??,,,,,,Westland,LYNX,"Westland Sea Lynx Mk.88A",,,,,,,"German Navy",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GNY-LYNX
861037,"2023-12-11 08:23:40","2023-12-12 14:05:37",3F680F,Germany,Germany,44+21,,,,,,Panavia,TOR,"Panavia Tornado",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-TOR
860974,"2023-12-11 07:33:05","2023-12-12 14:05:13",3EA529,Germany,Germany,????,,,,,,Eurofighter,EUFI,"Eurofighter Typhoon EF2000",,,,,,,"German Air Force",,,,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,GAF-EUFI
863460,"2023-12-12 13:58:34","2023-12-12 13:58:34",1405B7,Russia,Russia,RA-01463,,,,,,Antonov,AN2,"Antonov An-2 TP",1G231-54,,,,,,"UT air",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,UTA
863459,"2023-12-12 13:58:29","2023-12-12 13:58:29",48449E,Aruba,Aruba,P4-KHB,,,,,,Embraer,E290,"Embraer EMB-190 E2",19020013,,,,,,"Air Astana",,,2018,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,KZR
863279,"2023-12-12 12:03:12","2023-12-12 12:03:12",406762,"United Kingdom","United Kingdom",G-FIFY,,,,,,Colomban,ZZZZ,"Colomban Luciole MC-30","LAA 371-15007",,,,,,Private,,,2012,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-ZZZZ
863276,"2023-12-12 12:00:52","2023-12-12 12:00:52",4D0295,Luxembourg,Luxembourg,LX-LAR,,,,,,Bombardier,LJ45,"Bombardier Learjet 45",45-097,,,,,,"Luxembourg Air Ambulance",,,2000,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-LJ45
863263,"2023-12-12 11:52:39","2023-12-12 11:52:39",ACD06D,"United States","United States",N92471,,,,,,Cessna,C172,"Cessna 172M Skyhawk",17261579,,,,,,Private,,,1973,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C172
863237,"2023-12-12 11:33:16","2023-12-12 11:33:16",A7F916,"United States","United States",PR-LJC,,,,,,Beech,BE36,"Beech Bonanza A36",E-3524,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BE36
863218,"2023-12-12 11:20:42","2023-12-12 11:20:42",4BB1C2,Turkey,Turkey,TC-LNB,,,,,,Airbus,A332,"Airbus A330 223",939,,,,,,"Turkish Airlines",,,2008,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,THY
863201,"2023-12-12 11:11:11","2023-12-12 11:11:11",4C01E6,Serbia,Serbia,YU-APG,,,,,,Airbus,A320,"Airbus A320 232",2587,,,,,,"Air Serbia",,,2005,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,ASL
863155,"2023-12-12 10:44:28","2023-12-12 10:44:28",A65658,"United States","United States",N5070Q,,,,,,Cessna,C310,"Cessna 310N",310N-0170,,,,,,Private,,,1968,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C310
863114,"2023-12-12 10:22:24","2023-12-12 10:22:24",AD1A4F,"United States","United States",N943WP,,,,,,"Avions de Transport Regional",AT73,"Avions de Transport Regional ATR 72 212",420,,,,,,"Island Air",,,1994,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-AT73
863109,"2023-12-12 10:21:18","2023-12-12 10:21:18",A0A48C,"United States","United States",PR-RGA,,,,,,Eurocopter/Helibras,AS50,"Eurocopter/Helibras Squirrel AS.350 B2",7652,,,,,,Private,,,2013,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-AS50
763767,"2023-11-20 16:22:32","2023-12-12 09:57:21",A35854,"United States","United States",N3142J,,,,O,,Airbus,BCS3,"Airbus A220 300",55251,,,,,,"JetBlue Airways",,,,,,"11/20/2023 5:01:56 PM",0,,,,,,0,0,0,0,0,,,,,J,0,0,58431,0,0,JBU-BCS3HOPS
847250,"2023-12-04 14:01:19","2023-12-12 09:52:46",43EF4D,"United Kingdom","United Kingdom",2-REDY,,,,,,Socata,TBM9,"Socata TBM 940",1336,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-TBM9
54494,"2023-11-20 16:22:32","2023-12-12 09:21:52",A4C9F8,"United States","United States",N4077J,,,,O,,Airbus,A21N,"Airbus A321 271NXSL(LR)",11604,,,,,,"JetBlue Airways",,,,,,"11/20/2023 5:01:56 PM",0,,,,,,0,0,0,0,0,,,,,J,0,0,57565,0,0,JBU-A21NSTREAMERS
10599,"2021-10-23 18:45:51","2023-12-12 09:21:37",407ACD,"United Kingdom","United Kingdom",G-OASL,,,,,,"Avions de Transport Regional",AT72,"Avions de Transport Regional ATR 72 202F",265,,,,,,"ASL Airlines UK",,,1991,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,ABV-AT72
766556,"2023-10-30 20:59:55","2023-12-12 08:30:49",43BF96,"United Kingdom","United Kingdom",,,,,,,,ZANT,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,Missing,,,,,0,0,0,0,0,ZANT
17171,"2022-01-27 17:35:20","2023-12-12 08:20:31",479C74,Norway,Norway,LN-OQX,,,,,,Sikorsky,S92,"Sikorsky S-92A",,,,,,,"CHC Helikopter Service",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,HKS
862900,"2023-12-12 08:02:50","2023-12-12 08:02:50",4CAF8B,Ireland,Ireland,EI-GJX,,,,,,Boeing,B738,"Boeing 737NG 800/W",44845,,,,,,Ryanair,,,2018,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,RYR
862805,"2023-12-12 06:54:49","2023-12-12 06:54:49",A966A5,"United States","United States",N7046S,,,,,,Cessna,C150,"Cessna 150H",15067746,,,,,,Private,,,1967,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C150
862762,"2023-12-12 06:24:10","2023-12-12 06:24:10",A41717,"United States","United States",N3627R,,,,,,Schweizer-Grumman,G164,"Schweizer-Grumman G-164B Ag-Cat",731B,,,,,,Private,,,1983,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-G164
862685,"2023-12-12 05:23:55","2023-12-12 05:23:55",4022DF,"United Kingdom","United Kingdom",G-ROWL,,,,,,"Grumman American",AA5,"Grumman American AA-5B Tiger",AA5B-0595,,,,,,Private,,,1977,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-AA5
862669,"2023-12-12 05:09:27","2023-12-12 05:09:27",A9C869,"United States","United States",N72978,,,,,,Cessna,C140,"Cessna 140",10179,,,,,,Private,,,1946,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C140
862661,"2023-12-12 05:02:50","2023-12-12 05:02:50",ACFC0C,"United States","United States",N936B,,,,,,"Raytheon Aircraft",BE36,"Raytheon Aircraft Bonanza G36",E-3774,,,,,,Private,,,2007,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BE36
862600,"2023-12-12 04:17:45","2023-12-12 04:17:45",A643EA,"United States","United States",N5021S,,,,,,"Raytheon Aircraft Company",BE20,"Raytheon Aircraft Company King Air B200",BB-1821,,,,,,"Aerownership North American Services Inc",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BE20
862597,"2023-12-12 04:15:20","2023-12-12 04:15:20",A66142,"United States","United States",N51YF,,,,,,"Amateur Built",ULAC,"Amateur Built Loehle 5151 Mustang",679113,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-ULAC
862585,"2023-12-12 04:07:02","2023-12-12 04:07:02",44817D,Belgium,Belgium,"",,,,,,"",-GND,"Ground Vehicle",,,,,,,"Brussels Airport",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN--GND
862531,"2023-12-12 03:02:01","2023-12-12 03:02:01",AD9666,"United States","United States",N975BW,,,,,,"McDonnell Douglas Helicopters",H500,"McDonnell Douglas Helicopters 369 530F",0103FF,,,,,,"MP Aviation",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-H500
862506,"2023-12-12 02:45:03","2023-12-12 02:45:03",C049DC,Canada,Canada,C-GBZF,,,,,,Cessna,C55B,"Cessna Citation Bravo",550-1119,,,,,,"BZF Holdings Ltd",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C55B
862483,"2023-12-12 02:29:12","2023-12-12 02:29:12",A8B7C9,"United States","United States",N66087,,,,,,Cessna,C172,"Cessna 172S Skyhawk SP",172S9764,,,,,,Private,,,2004,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C172
862386,"2023-12-12 01:23:09","2023-12-12 01:23:09",A385F1,"United States","United States",N326PT,,,,,,"Textron Aviation",C25C,"Textron Aviation Citation CJ4",525C0295,,,,,,"Eye Fly Inc",,,2019,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C25C
862382,"2023-12-12 01:21:49","2023-12-12 01:21:49",AB9F7C,"United States","United States",N848VR,,,,,,Cessna,C182,"Cessna 182T Skylane",18281041,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C182
862375,"2023-12-12 01:18:22","2023-12-12 01:18:22",A6E349,"United States","United States",N543CF,,,,,,Cessna,C680,"Cessna Citation Sovereign+",680-0543,,,,,,"Sonoma Speed LLC",,,2014,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C680
862361,"2023-12-12 01:06:17","2023-12-12 01:06:17",AA9409,"United States","United States",N7808U,,,,,,Cessna,C172,"Cessna 172E Skyhawk",17251808,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C172
