AircraftID,FirstCreated,LastModified,ModeS,ModeSCountry,Country,Registration,CurrentRegDate,PreviousID,FirstRegDate,Status,DeRegDate,Manufacturer,ICAOTypeCode,Type,SerialNo,PopularName,GenericName,AircraftClass,Engines,OwnershipStatus,RegisteredOwners,MTOW,TotalHours,YearBuilt,CofACategory,CofAExpiry,UserNotes,Interested,UserTag,InfoURL,PictureURL1,PictureURL2,PictureURL3,UserBool1,UserBool2,UserBool3,UserBool4,UserBool5,UserString1,UserString2,UserString3,UserString4,UserString5,UserInt1,UserInt2,UserInt3,UserInt4,UserInt5,OperatorFlagCode
870352,"2023-12-15 18:45:41","2023-12-15 18:45:41",A6757C,"United States","United States",PR-TAH,,,,,,Piper,PAY3,"Piper PA-42-720 Cheyenne IIIA",42-5501018,,,,,,"Taxi Aereo Hercules",,,1984,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PAY3
870269,"2023-12-15 17:57:32","2023-12-15 17:57:32",A63DD8,"United States","United States",N501BZ,,,,,,Bombardier,CL35,"Bombardier Challenger 350",20501,,,,,,"Bombardier Aerospace Corp",,,2014,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-CL35
870253,"2023-12-15 17:42:30","2023-12-15 17:42:30",060031,Mauritius,Mauritius,TI-BJM,,,,,,Let,L410,"Let L-410 UVP-E3",871920,,,,,,Skyway,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-L410
870241,"2023-12-15 17:38:24","2023-12-15 17:38:24",3E715C,Germany,Germany,D-KICY,,,,,,Scheibe,SF25,"Scheibe SF-25A Motorfalke",4534,,,,,,Private,,,1966,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-SF25
838132,"2023-11-30 09:13:19","2023-12-15 17:32:35",A380E9,"United States","United States",N325AF,,,,,,Pilatus,PC12,"Pilatus PC-12 NGX",2325,,,,,,PlaneSense,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,CNS
870175,"2023-12-15 16:57:19","2023-12-15 16:57:19",7C65D0,Australia,Australia,VH-UEA,,,,,,Bell,B505,"Bell 505 Jet Ranger X",65041,,,,,,Private,,,2017,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-B505
870081,"2023-12-15 16:05:22","2023-12-15 16:05:22",406F8F,"United Kingdom","United Kingdom",G-PHRG,,,,,,"Hybrid Air Vehicles",SHIP,"Hybrid Air Vehicles Airlander 10",001,,,,,,"Hybrid Air Vehicles Ltd",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-SHIP
870060,"2023-12-15 15:50:29","2023-12-15 15:50:29",A97D09,"United States","United States",N710LB,,,,,,Lindstrand,BALL,"Lindstrand LBL.105A Hot Air Balloon",5028,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BALL
870017,"2023-12-15 15:26:21","2023-12-15 15:26:21",A3745E,"United States","United States",N321ZZ,,,,,,Christen,EAGL,"Christen Eagle II",0001,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-EAGL
869865,"2023-12-15 13:54:40","2023-12-15 13:54:40",A2B0CA,"United States","United States",N27236,,,,,,Piper,PA31,"Piper PA-31 350 Navajo Chieftain",31-7752111,,,,,,Private,,,1977,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA31
869858,"2023-12-15 13:48:56","2023-12-15 13:48:56",4784BD,Norway,Norway,LN-RRD,,,,,,Boeing,B736,"Boeing 737NG 683",28301,,,,,,"Scandinavian Airlines System",,,1999,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,SAS
869821,"2023-12-15 13:23:18","2023-12-15 13:23:18",A369E9,"United States","United States",N319T,,,,,,Piper,PA18,"Piper PA-18 Super Cub",18-2433,,,,,,Private,,,1953,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA18
869753,"2023-12-15 12:33:30","2023-12-15 12:33:30",49129A,Portugal,Portugal,CS-DTZ,,,,,,Dassault,F2TH,"Dassault Falcon 2000",42,,,,,,Masterjet,,,1997,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,LMJ
869733,"2023-12-15 12:20:14","2023-12-15 12:20:14",E09519,Argentina,Argentina,LV-ITY,,,,,,Cessna,C182,"Cessna 182J Skylane",18257530,,,,,,Private,,,1966,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C182
869653,"2023-12-15 11:29:41","2023-12-15 11:29:41",4AA9D5,Sweden,Sweden,SE-JNU,,,,,,Eurocopter,AS50,"Eurocopter Squirrel AS.350 B3",7653,,,,,,"Scandair Helicopter AB",,,2013,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-AS50
763761,"2023-11-20 16:22:32","2023-12-15 10:01:45",769105,Singapore,Singapore,9V-DHE,,,,O,,Boeing,B77L,"Boeing 777 F",67145,,,,,,"Singapore Airlines",,,,,,"11/20/2023 5:01:56 PM",0,,,,,,0,0,0,0,0,,,,F,J,0,0,58146,0,0,SIA-B77LDHL
869503,"2023-12-15 09:39:55","2023-12-15 09:39:55",402348,"United Kingdom","United Kingdom",G-WIZZ,,,,,,Agusta-Bell,B06,"Agusta-Bell AB.206B Jet Ranger II",8540,,,,,,"Rivermead Aviation Ltd",,,1977,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-B06
869479,"2023-12-15 09:26:26","2023-12-15 09:29:54",45104C,Bulgaria,Bulgaria,????,,,,,,"NH Industries",NH90,"NH Industries NH90 NFH",,,,,,,"Royal Netherlands Navy",,,,,,miscode,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,NRN-NH90
869473,"2023-12-15 09:22:53","2023-12-15 09:22:53",A9AEE7,"United States","United States",N723CD,,,,,,"Cirrus Design",SR22,"Cirrus Design SR22",0059,,,,,,Private,,,2001,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-SR22
869460,"2023-12-15 09:14:52","2023-12-15 09:14:52",A7F615,"United States","United States",N6119N,,,,,,Beech,BE23,"Beech Musketeer B23 Custom",M-1206,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BE23
869456,"2023-12-15 09:10:37","2023-12-15 09:10:37",4595E4,Denmark,Denmark,OY-EOD,,,,,,Ultramagic,BALL,"Ultramagic N-300 Hot Air Balloon",300/07,,,,,,Private,,,2003,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BALL
869431,"2023-12-15 08:56:08","2023-12-15 08:56:08",406431,"United Kingdom","United Kingdom",G-CGRF,,,,,,Lindstrand,BALL,"Lindstrand LBL.140A Hot Air Balloon",1327,,,,,,Private,,,2010,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BALL
869394,"2023-12-15 08:34:09","2023-12-15 08:34:09",400054,"Cayman Islands","Cayman Islands",VP-CAY,,,,,,Boeing,B733,"Boeing 737 3Q8",26286,,,,,,"Cayman Airways",,,1993,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,CAY
766556,"2023-10-30 20:59:55","2023-12-15 08:32:43",43BF96,"United Kingdom","United Kingdom",,,,,,,,ZANT,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,Missing,,,,,0,0,0,0,0,ZANT
869321,"2023-12-15 07:48:12","2023-12-15 07:48:12",394435,France,France,F-GRBV,,,,,,SOCATA,TAMP,"SOCATA TB9 Tampico Club",1768,,,,,,Private,,,1996,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-TAMP
869259,"2023-12-15 07:09:40","2023-12-15 07:09:40",A54DC2,"United States","United States",N44055,,,,,,Piper,P28A,"Piper PA-28 140 Cherokee F",28-7425386,,,,,,Private,,,1974,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-P28A
869253,"2023-12-15 07:05:39","2023-12-15 07:05:39",AA6DDD,"United States","United States",N771MM,,,,,,Robinson,R22,"Robinson R22 Beta II",2644,,,,,,"LLB Enterprises Group Inc",,,1996,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-R22
869204,"2023-12-15 06:33:38","2023-12-15 06:33:38",A205D2,"United States","United States",N2297W,,,,,,Hiller,UH12,"Hiller H-23D Raven",1206,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-UH12
27212,"2022-05-18 03:27:49","2023-12-15 05:42:47",48425C,Netherlands,Netherlands,,,,,,,,-GND,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,Missing,,,,,0,0,0,0,0,GEN--GND
869094,"2023-12-15 05:25:06","2023-12-15 05:25:06",A54AA9,"United States","United States",N440AM,,,,,,"Avions de Transport Regional",AT72,"Avions de Transport Regional ATR 72 212",440,,,,,,"American Eagle Airlines",,,1995,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-AT72
869079,"2023-12-15 05:17:42","2023-12-15 05:17:42",A64535,"United States","United States",N503BG,,,,,,Cessna,C550,"Cessna Citation II",550-0414,,,,,,"International Aviation Sales Ltd",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C550
869060,"2023-12-15 05:06:16","2023-12-15 05:06:16",4B4986,Switzerland,Switzerland,HB-1247,,,,,,Neukom,GLID,"Neukom Elfe S-4A",72,,,,,,Private,,,1974,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-GLID
868915,"2023-12-15 03:07:35","2023-12-15 03:07:35",896339,"United Arab Emirates","United Arab Emirates",A6-ADL,,,,,,Embraer,E35L,"Embraer Legacy 650",14501141,,,,,,"Empire Aviation Group",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-E35L
868800,"2023-12-15 01:41:29","2023-12-15 01:41:29",800D46,India,India,VT-IKI,,,,,,Airbus,A320,"Airbus A320 232",4645,,,,,,"IndiGo Airlines",,,2011,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,IGO
